Film_title,Recommended_Film,Similarity_Score
Ishtar,20 Feet from Stardom,0.16932758089773237
Jupiter Ascending,Masters of the Universe,0.19837723845670627
Jupiter Ascending,The Absent-Minded Professor,0.18564142752214988
Jupiter Ascending,Gattaca,0.17374864778345958
Jupiter Ascending,Dune Warriors,0.1680426154616737
Jupiter Ascending,Dune,0.16597919938279462
Pan,Peter Pan,0.28320007603304453
Pan,Hook,0.2692053158372556
Pan,The Amazing Spider-Man,0.20866993628546526
Pan,Return to Never Land,0.19992709080776486
Pan,Peter Pan,0.19141880254641944
Platoon,Da 5 Bloods,0.2616721706402808
Platoon,J'accuse,0.1982173311289337
Platoon,Heaven & Earth,0.1963912621981035
Platoon,Gothic,0.1742950674614377
Platoon,Real Genius,0.1723718579571495
The Jungle Book,Brother Bear,0.24068945109456638
The Jungle Book,Ted,0.19381409032586028
The Jungle Book,Heathers,0.17508069682286548
The Jungle Book,The Jungle Book,0.16703061461337015
The Jungle Book,Anaconda,0.15929366459861036
Ace Ventura: When Nature Calls,Paid in Full,0.2722479598110204
Ace Ventura: When Nature Calls,Porco Rosso,0.2074842306490204
Ace Ventura: When Nature Calls,The Negotiation,0.19661044510114078
Ace Ventura: When Nature Calls,Turok: Son of Stone,0.1859829377587666
Ace Ventura: When Nature Calls,Ace Ventura: Pet Detective,0.14391001250792795
The Phantom,X-Men,0.18251975921467614
The Phantom,Lightning Bolt,0.16926389111756043
The Phantom,"Hello, Dolly!",0.1642085503608968
The Phantom,The Two Popes,0.15336979448324584
The Phantom,War of the Planets,0.1489721721585859
The Postman,Here We for Example...,0.213322940355188
The Postman,Orpheus,0.20855965477099062
The Postman,Blue Car,0.19591874425493638
The Postman,In This Corner of the World,0.18612702823351204
The Postman,B. Monkey,0.1821768161332104
Tropic Thunder,Riddle Me This: Why Is Batman Forever?,0.261115555647967
Tropic Thunder,My Week with Marilyn,0.21020684119736202
Tropic Thunder,Day for Night,0.18787663015270667
Tropic Thunder,Finding Bliss,0.17382515956886607
Tropic Thunder,Cleopatra: The Film That Changed Hollywood,0.17330079229569056
Fitzcarraldo,Two on a Guillotine,0.18980647737919049
Fitzcarraldo,The Old Dark House,0.18223188126065154
Fitzcarraldo,The Zone of Interest,0.1672787574545726
Fitzcarraldo,The Phantom of the Opera,0.1619285632942138
Fitzcarraldo,Long-Haired Hare,0.1503043898955371
Love Is All,Black Mirror: White Christmas,0.19219452483105154
Love Is All,Miracle Beach,0.1871957774037421
Love Is All,Love Actually,0.18463550432180106
Love Is All,The Santa Clause,0.18004506112445234
Love Is All,Mannequin Two: On the Move,0.17070535562004768
Metropolis,Terms of Endearment,0.17140253645595452
Metropolis,These Wilder Years,0.16857998606217292
Metropolis,The Seventh Curse,0.16563984676408705
Metropolis,Bucktown,0.16459728216216074
Metropolis,Bloodlust!,0.15881269722581492
Like Father Like Son,The Cobweb,0.22827032525115862
Like Father Like Son,Only When I Laugh,0.22125622926071892
Like Father Like Son,Home of the Brave,0.18741445665559617
Like Father Like Son,The Night of the Hunted,0.1847261959501479
Like Father Like Son,The Suckling,0.18135315831555346
The Change-Up,The Firm,0.3045892427904888
The Change-Up,King of the Gypsies,0.29408424219399226
The Change-Up,Written on the Wind,0.28098841343183567
The Change-Up,Breaking Away,0.27156805500473824
The Change-Up,A Safe Place,0.1975322522740066
Prelude to a Kiss,Loren Cass,0.28218160828328936
Prelude to a Kiss,Under the Bridges,0.2590066751236436
Prelude to a Kiss,Revolutionary Road,0.24938282350619032
Prelude to a Kiss,The Brass Teapot,0.2439641212091459
Prelude to a Kiss,La Notte,0.23367251395692257
13 Going on 30,The Hunchback of Notre Dame,0.20096916601625597
13 Going on 30,The Shaggy D.A.,0.19382318073893223
13 Going on 30,Journey to Italy,0.17526823748079828
13 Going on 30,Beauty and the Beast,0.15550697505786
13 Going on 30,The Vindicator,0.15135607662774195
The Craft,Witch Hunt,0.23171043510309147
The Craft,Babyteeth,0.2145553979540689
The Craft,Hocus Pocus,0.19796744007824113
The Craft,High School,0.1844034655633293
The Craft,Waitress,0.181755959965358
Freaky Friday,House of Voices,0.2842846766380622
Freaky Friday,The King and I,0.2659713712384218
Freaky Friday,Neither the Sea Nor the Sand,0.21877347536151526
Freaky Friday,On a Clear Day You Can See Forever,0.2141897457618875
Freaky Friday,Daisy Diamond,0.21365687163315242
Hot Tub Time Machine,Hot Tub Time Machine 2,0.2927399423154226
Hot Tub Time Machine,The Spectacular Now,0.19571135394047082
Hot Tub Time Machine,Indie Game: The Movie,0.16214851676799324
Hot Tub Time Machine,Safer at Home,0.15817906923263655
Hot Tub Time Machine,The Beatniks,0.14430755489447947
Tank Girl,The Last Musketeer,0.24706361140280675
Tank Girl,The Simpsons Movie,0.21404946284392118
Tank Girl,Sea Fever,0.17861068615926634
Tank Girl,Demolition University,0.16252734720372652
Tank Girl,"Tunka, El Guerrero",0.15971995604001565
Enter the Dragon,Cyborg,0.22261506539711134
Enter the Dragon,A Quiet Passion,0.2086909613262562
Enter the Dragon,Get Smart,0.19511333247822873
Enter the Dragon,The Raid,0.19509860919298547
Enter the Dragon,The Big Brawl,0.186353986216711
American Pie,Blockers,0.248429797983009
American Pie,Premature,0.24612652588559114
American Pie,Prom Night,0.21201361311309455
American Pie,Prom Night,0.18490060918330442
American Pie,The Muppets Take Manhattan,0.16120240410054384
Harry Potter and the Philosopher's Stone,The Dead Pool,0.22047905781620245
Harry Potter and the Philosopher's Stone,Harry Potter and the Prisoner of Azkaban,0.215957883329889
Harry Potter and the Philosopher's Stone,Harry Potter and the Goblet of Fire,0.18558476063944854
Harry Potter and the Philosopher's Stone,Spooks: The Greater Good,0.18158401647999234
Harry Potter and the Philosopher's Stone,Harry Potter and the Deathly Hallows: Part 2,0.1760119605122564
This Is the End,The Wedding Guest,0.20235919113291412
This Is the End,Universal Soldier: The Return,0.1999342045360192
This Is the End,We Summon the Darkness,0.19363773683735372
This Is the End,Hard Ticket to Hawaii,0.18991021115705833
This Is the End,I'm Dreaming of a White Doomsday,0.17396751828014445
Fast Times at Ridgemont High,Ferris Bueller's Day Off,0.1725965906250383
Fast Times at Ridgemont High,Love and Other Catastrophes,0.16899195839284847
Fast Times at Ridgemont High,"I, the Jury",0.15805584123053792
Fast Times at Ridgemont High,The Birth of a Nation,0.15796723071524293
Fast Times at Ridgemont High,The Reunion,0.15168039720294144
Braindead,Missing Link,0.27044703958429683
Braindead,Confidence,0.2426242575817885
Braindead,Motherless Brooklyn,0.19882879877685758
Braindead,Never Let Go,0.18593725459210633
Braindead,Murder by Death,0.18115694958410367
Planet Terror,Breakin',0.16782749103718486
Planet Terror,Hercules,0.16132102788908387
Planet Terror,Showgirls,0.14675139761338651
Planet Terror,The Traveler,0.14625174575709082
Planet Terror,Love Streams,0.1462021372279316
127 Hours,War Dogs,0.22109942110940065
127 Hours,Only the Brave,0.19041841411208793
127 Hours,The Lodge,0.1786988002250544
127 Hours,Carver,0.16796599837935436
127 Hours,The 33,0.16424331027950928
Fargo,The Taking of Pelham One Two Three,0.16660575724299834
Fargo,Batman,0.16653188959843365
Fargo,Life of Crime,0.15635479985863657
Fargo,"Ebony, Ivory & Jade",0.15601449629535183
Fargo,Between Two Worlds,0.1526635746174119
Ghost,The 4th Man,0.26836387748336804
Ghost,Nora Roberts' Carolina Moon,0.2368531245924474
Ghost,Around the World Under the Sea,0.19636260269510186
Ghost,#Alive,0.1720014176855197
Ghost,Ice Age: The Meltdown,0.17098828525206564
Austin Powers: The Spy Who Shagged Me,Austin Powers in Goldmember,0.37278694328777184
Austin Powers: The Spy Who Shagged Me,Austin Powers: International Man of Mystery,0.3656689876450735
Austin Powers: The Spy Who Shagged Me,The Presidio,0.3232352990543872
Austin Powers: The Spy Who Shagged Me,Eggshells,0.27283466915130666
Austin Powers: The Spy Who Shagged Me,Whip It,0.2419357429713182
Toys,Ironmaster,0.20088515109824104
Toys,Toy Story 2,0.183971555207599
Toys,Small Soldiers,0.17797425295182084
Toys,Christmas Evil,0.16145252431351734
Toys,Christmas Evil,0.16145252431351734
Night at the Museum,The WAC from Walla Walla,0.23208381041992548
Night at the Museum,The Outing,0.21861937644582588
Night at the Museum,I'm Dangerous Tonight,0.19665782513037428
Night at the Museum,We're Back! A Dinosaur's Story,0.19534659104388946
Night at the Museum,Haunted Honeymoon,0.1867473596341721
Notting Hill,Escape from Tomorrow,0.2042532767075123
Notting Hill,The Tiger's Tail,0.1907783934972369
Notting Hill,Spring,0.18106050202814958
Notting Hill,The Basketball Diaries,0.16982221484603344
Notting Hill,Life After Beth,0.16036398227033785
Gangs of New York,I Stand Alone,0.2842818149847315
Gangs of New York,Child's Play 3,0.20501688965478182
Gangs of New York,Holy Flame of the Martial World,0.16967319927692223
Gangs of New York,Manon of the Spring,0.16472902907039338
Gangs of New York,Kill Bill: Vol. 1,0.16318928930611482
Caligula,The Mummy: Tomb of the Dragon Emperor,0.2120769443451279
Caligula,The Fall of the Roman Empire,0.20568992651555934
Caligula,Agony: The Life and Death of Rasputin,0.1998036670314901
Caligula,The Face Reader,0.16450161730706103
Caligula,The Lion in Winter,0.1622991766810896
Eyes Wide Shut,Society,0.24494544348997782
Eyes Wide Shut,"Yes, God, Yes",0.23896392787710902
Eyes Wide Shut,A Little Prayer,0.2176355631048734
Eyes Wide Shut,...And God Created Woman,0.2141333558245135
Eyes Wide Shut,Crash,0.21146262198115215
Spider-Man,Spider-Man 3,0.34309747813878294
Spider-Man,Spider-Man: Homecoming,0.3144566850911454
Spider-Man,Spider-Man: No Way Home,0.3001528395570888
Spider-Man,Kick-Ass,0.2767586374994753
Spider-Man,The Amazing Spider-Man,0.2653173354399081
The Waterboy,Rebound,0.28248412580790605
The Waterboy,Prayers for Bobby,0.25627204797640213
The Waterboy,The Bear,0.24919979072645576
The Waterboy,"John Goldfarb, Please Come Home!",0.2396226943189157
The Waterboy,We Are Marshall,0.23900010360124363
Snatch,The Pink Panther 2,0.21728248195953942
Snatch,Judith,0.17828512093712362
Snatch,The Set-Up,0.16994658131560525
Snatch,Collision Course,0.16567220156576573
Snatch,The Wild Ride,0.16007049085888694
Scary Movie 2,Dark House,0.2382310422145101
Scary Movie 2,I Am the Pretty Thing That Lives in the House,0.23402476232121233
Scary Movie 2,Salem's Lot,0.22027983873322043
Scary Movie 2,The Wolf House,0.201372056587064
Scary Movie 2,Two on a Guillotine,0.19181822051674588
White Men Can't Jump,Matchstick Men,0.2638238479347673
White Men Can't Jump,Sunset Park,0.24019661316602745
White Men Can't Jump,Pistol: The Birth of a Legend,0.23661837583390247
White Men Can't Jump,Teen Wolf,0.2356026803062923
White Men Can't Jump,Trading Places,0.2243086482769346
Ender's Game,Behind the Candelabra,0.3201226993106327
Ender's Game,Of Flesh and Blood,0.21612417712297957
Ender's Game,Il prigioniero,0.21037326099073939
Ender's Game,Revolutionary Road,0.17166905228285328
Ender's Game,The Core,0.16606196298382447
X-Men: First Class,X-Men: The Last Stand,0.20352875375774843
X-Men: First Class,The New Mutants,0.20089408265237466
X-Men: First Class,The Parent Trap II,0.17576800442654197
X-Men: First Class,Krrish 3,0.1659411567881353
X-Men: First Class,The Scenesters,0.16589745934221528
The Expendables,The Flintstones,0.1857354688655256
The Expendables,Firecracker,0.1704246020199776
The Expendables,"Exit the Dragon, Enter the Tiger",0.1689765798351386
The Expendables,Zapped!,0.1607328026524003
The Expendables,Dragon: The Bruce Lee Story,0.15716202724055048
White Chicks,Bad Boys II,0.21892582578939448
White Chicks,About a Boy,0.2096451918199566
White Chicks,Seven Slaves Against the World,0.20871693656170254
White Chicks,American Flyers,0.20630828349903488
White Chicks,Billy Star,0.1998662561394995
Die Another Day,GoldenEye,0.2694457389963497
Die Another Day,Tomorrow Never Dies,0.25921612119937126
Die Another Day,Moonraker,0.23097462200972696
Die Another Day,Casino Royale,0.2179630722965905
Die Another Day,Never Say Never Again,0.21227368397171392
Road to Perdition,The 5th Wave,0.21854294443221017
Road to Perdition,Maniac Cop 3: Badge of Silence,0.21183460405444737
Road to Perdition,Commandos,0.21109052890056654
Road to Perdition,Violent Naples,0.2069575335798829
Road to Perdition,Under the Gun,0.20069226259404607
The Producers,The Producers,1.0
The Producers,Waiting for Guffman,0.18184242457894767
The Producers,Twentieth Century,0.16714465477574333
The Producers,"Hello, Sister!",0.16621140586229394
The Producers,Dead Man,0.1503527230237262
White God,Dick,0.16473460956366712
White God,Start the Revolution Without Me,0.16087418810583262
White God,Bastard!!,0.1582461354227846
White God,Umberto D.,0.1581026866307445
White God,Double Team,0.1503258614599635
Wuthering Heights,Portrait of a Lady on Fire,0.19303192663194965
Wuthering Heights,Red Riding: The Year of Our Lord 1980,0.17810873912518535
Wuthering Heights,Perfume: The Story of a Murderer,0.16986436107961686
Wuthering Heights,The Duchess,0.16213393534686518
Wuthering Heights,And Now the Screaming Starts!,0.15481582290086665
The Ice Storm,ThanksKilling,0.18715755190476618
The Ice Storm,Robin Hood,0.1859760478566432
The Ice Storm,The Lost Weekend,0.15867160470278555
The Ice Storm,The Perfect Storm,0.1575468012241514
The Ice Storm,Crawl,0.15490887038059326
The Shining,Darling,0.1683755617784158
The Shining,Snow Queen,0.15809293942121677
The Shining,Agony: The Life and Death of Rasputin,0.142116847358237
The Shining,Adventureland,0.14109251382299637
The Shining,Shut In,0.1401821917778451
The Hours,Broken,0.2146077145472488
The Hours,Fight to the Death,0.20195019814129067
The Hours,Muppet Guys Talking: Secrets Behind the Show the Whole World Watched,0.19611298228416632
The Hours,Our Men,0.19466150604926719
The Hours,Mountains May Depart,0.1844770858244958
The Virgin Suicides,Mustang,0.3195155949149835
The Virgin Suicides,Cynthia,0.23814921493780575
The Virgin Suicides,Women in Love,0.20191755274260664
The Virgin Suicides,Sergeant York,0.17958231151364124
The Virgin Suicides,Apostle,0.17839418738431978
Rebecca,A Bittersweet Life,0.18303931778131444
Rebecca,Obsession,0.17387809360600184
Rebecca,Zee and Co.,0.16164211955648358
Rebecca,Houseboat,0.16056383751844577
Rebecca,Houseboat,0.16056383751844577
The Girl with the Dragon Tattoo,Force Majeure,0.20072071854893314
The Girl with the Dragon Tattoo,Il prigioniero,0.1958874571899083
The Girl with the Dragon Tattoo,Winter Light,0.1885585521580488
The Girl with the Dragon Tattoo,The Night Visitor,0.1674721557366648
The Girl with the Dragon Tattoo,The Girl with the Dragon Tattoo,0.16711550216084237
The Painted Veil,Lady Macbeth,0.19396575311285935
The Painted Veil,She Killed in Ecstasy,0.1929482235086665
The Painted Veil,Police Story 3: Super Cop,0.18502986811505553
The Painted Veil,Caught,0.17715986219582405
The Painted Veil,Lady in a Cage,0.17595827144208057
Battle Royale,Magnificent Warriors,0.19671440912150231
Battle Royale,Boys State,0.18908108338288374
Battle Royale,Battle Royale II: Requiem,0.1853419127974369
Battle Royale,Sleeping Dogs,0.17942316329430186
Battle Royale,Shane,0.16555125911199242
Secretary,Last Tango in Paris,0.3372942314909629
Secretary,"Silent Night, Deadly Night Part 2",0.28443469308548547
Secretary,You Wont Miss Me,0.25957800821964394
Secretary,A Night to Dismember,0.24167942973356815
Secretary,The Voice of the Moon,0.2270283067441393
The Last of the Mohicans,Shalako,0.26657886254428614
The Last of the Mohicans,Gunga Din,0.2268691254295354
The Last of the Mohicans,Death Drums Along the River,0.2239530934014696
The Last of the Mohicans,Dunkirk,0.20297025938943575
The Last of the Mohicans,Deathwatch,0.19813549725367946
All Quiet on the Western Front,All Quiet on the Western Front,0.27516241647686257
All Quiet on the Western Front,The Battle of Neretva,0.23179034874930735
All Quiet on the Western Front,Shoot First… Ask Questions Later,0.17582159583494725
All Quiet on the Western Front,Yellow,0.16613794310177396
All Quiet on the Western Front,Nomadland,0.16613030008571866
Anna Karenina,Apache Rifles,0.22537972317335497
Anna Karenina,Major Dundee,0.21485885435311372
Anna Karenina,The Force,0.2045810691617855
Anna Karenina,"Man, Pride and Vengeance",0.19879333691091663
Anna Karenina,A Better Tomorrow II,0.1725567304499378
Jane Eyre,Jane Eyre,1.0000000000000002
Jane Eyre,27 Dresses,0.3079963708306306
Jane Eyre,Starlet,0.29384948063978494
Jane Eyre,It Happened to Jane,0.24801431373749955
Jane Eyre,Deadly Sweet,0.24700201315063014
Barry Lyndon,Sunshine Barry & the Disco Worms,0.24706153992929822
Barry Lyndon,Wyrmwood: Road of the Dead,0.21512057215590094
Barry Lyndon,Fried Barry,0.21509878831176535
Barry Lyndon,Perfume: The Story of a Murderer,0.20196282385954525
Barry Lyndon,Brotherly Love,0.19626206646393002
The Age of Innocence,Bram Stoker's Dracula,0.2526676024003097
The Age of Innocence,Intolerance: Love's Struggle Throughout the Ages,0.2504898366123432
